name,type,value,shield,boost,overheat,backLabel,evolve,storyMechanic,modify,effectText,flavorText,category,tier,box,deck,cardNum,boxCode,cardCode,release
Focusing Orb,Relic,4,,,,,,,,"Focus any player's breach.
OR
Destroy this. Gravehold gains 3 life.",Jian picked up the orb as if knowing its purpose. That was the last day she ever spoke.,,,Aeon's End,,122,AE-,AE-122,1
Focusing Orb,Relic,4,,,,,,,,"Focus any player's breach.
OR
Destroy this. Gravehold gains 3 life.",Jian picked up the orb as if knowing its purpose. That was the last day she ever spoke.,,,Aeon's End,,123,AE-,AE-123,1
Mage's Talisman,Relic,5,,,,,,,,Gain 1 charge. Any ally gains 1 charge.,The sister-mages of old would wear their talismans as a symbol of their station and a warning to those that would challenge them.,,,Aeon's End,,124,AE-,AE-124,1
Mage's Talisman,Relic,5,,,,,,,,Gain 1 charge. Any ally gains 1 charge.,The sister-mages of old would wear their talismans as a symbol of their station and a warning to those that would challenge them.,,,Aeon's End,,125,AE-,AE-125,1
Mage's Talisman,Relic,5,,,,,,,,Gain 1 charge. Any ally gains 1 charge.,The sister-mages of old would wear their talismans as a symbol of their station and a warning to those that would challenge them.,,,Aeon's End,,126,AE-,AE-126,1
Mage's Talisman,Relic,5,,,,,,,,Gain 1 charge. Any ally gains 1 charge.,The sister-mages of old would wear their talismans as a symbol of their station and a warning to those that would challenge them.,,,Aeon's End,,127,AE-,AE-127,1
Mage's Talisman,Relic,5,,,,,,,,Gain 1 charge. Any ally gains 1 charge.,The sister-mages of old would wear their talismans as a symbol of their station and a warning to those that would challenge them.,,,Aeon's End,,128,AE-,AE-128,1
Unstable Prism,Relic,3,,,,,,,,"Play a gem in hand twice and destroy it.
OR
Gain 2꒔.","Not every pretty rock is a means to wage war. Some must be cut and carved into more useful things. - Adelheim, Breach Mage Weaponsmith",,,Aeon's End,,129,AE-,AE-129,1
Unstable Prism,Relic,3,,,,,,,,"Play a gem in hand twice and destroy it.
OR
Gain 2꒔.","Not every pretty rock is a means to wage war. Some must be cut and carved into more useful things. - Adelheim, Breach Mage Weaponsmith",,,Aeon's End,,130,AE-,AE-130,1
Unstable Prism,Relic,3,,,,,,,,"Play a gem in hand twice and destroy it.
OR
Gain 2꒔.","Not every pretty rock is a means to wage war. Some must be cut and carved into more useful things. - Adelheim, Breach Mage Weaponsmith",,,Aeon's End,,131,AE-,AE-131,1
Unstable Prism,Relic,3,,,,,,,,"Play a gem in hand twice and destroy it.
OR
Gain 2꒔.","Not every pretty rock is a means to wage war. Some must be cut and carved into more useful things. - Adelheim, Breach Mage Weaponsmith",,,Aeon's End,,132,AE-,AE-132,1
Unstable Prism,Relic,3,,,,,,,,"Play a gem in hand twice and destroy it.
OR
Gain 2꒔.","Not every pretty rock is a means to wage war. Some must be cut and carved into more useful things. - Adelheim, Breach Mage Weaponsmith",,,Aeon's End,,133,AE-,AE-133,1
Amplify Vision,Spell,4,,,,,,,,"Cast: Focus your closed breach with the lowest focus cost. Deal 2 damage. If all of your breaches are opened, deal 1 additional damage.","The breaches are merely a mirror through which worlds whisper. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,134,AE-,AE-134,1
Amplify Vision,Spell,4,,,,,,,,"Cast: Focus your closed breach with the lowest focus cost. Deal 2 damage. If all of your breaches are opened, deal 1 additional damage.","The breaches are merely a mirror through which worlds whisper. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,135,AE-,AE-135,1
Amplify Vision,Spell,4,,,,,,,,"Cast: Focus your closed breach with the lowest focus cost. Deal 2 damage. If all of your breaches are opened, deal 1 additional damage.","The breaches are merely a mirror through which worlds whisper. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,136,AE-,AE-136,1
Amplify Vision,Spell,4,,,,,,,,"Cast: Focus your closed breach with the lowest focus cost. Deal 2 damage. If all of your breaches are opened, deal 1 additional damage.","The breaches are merely a mirror through which worlds whisper. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,137,AE-,AE-137,1
Amplify Vision,Spell,4,,,,,,,,"Cast: Focus your closed breach with the lowest focus cost. Deal 2 damage. If all of your breaches are opened, deal 1 additional damage.","The breaches are merely a mirror through which worlds whisper. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,138,AE-,AE-138,1
Arcane Nexus,Spell,7,,,,,,,,"While prepped, once per turn during your main phase you may return a gem you played this turn to your hand.
Cast: Deal 4 damage.","The taint of aether clings to everything in Gravehold. And we that survived near-extinction reek with it, too. - Nerva, Survivor",,,Aeon's End,,139,AE-,AE-139,1
Arcane Nexus,Spell,7,,,,,,,,"While prepped, once per turn during your main phase you may return a gem you played this turn to your hand.
Cast: Deal 4 damage.","The taint of aether clings to everything in Gravehold. And we that survived near-extinction reek with it, too. - Nerva, Survivor",,,Aeon's End,,140,AE-,AE-140,1
Arcane Nexus,Spell,7,,,,,,,,"While prepped, once per turn during your main phase you may return a gem you played this turn to your hand.
Cast: Deal 4 damage.","The taint of aether clings to everything in Gravehold. And we that survived near-extinction reek with it, too. - Nerva, Survivor",,,Aeon's End,,141,AE-,AE-141,1
Arcane Nexus,Spell,7,,,,,,,,"While prepped, once per turn during your main phase you may return a gem you played this turn to your hand.
Cast: Deal 4 damage.","The taint of aether clings to everything in Gravehold. And we that survived near-extinction reek with it, too. - Nerva, Survivor",,,Aeon's End,,142,AE-,AE-142,1
Arcane Nexus,Spell,7,,,,,,,,"While prepped, once per turn during your main phase you may return a gem you played this turn to your hand.
Cast: Deal 4 damage.","The taint of aether clings to everything in Gravehold. And we that survived near-extinction reek with it, too. - Nerva, Survivor",,,Aeon's End,,143,AE-,AE-143,1
Chaos Arc,Spell,6,,,,,,,,Cast: Deal 3 damage. Deal 2 additional damage for each prepped spell in an adjacent breach.,"Even the blind can see what little is left of our world. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,144,AE-,AE-144,1
Chaos Arc,Spell,6,,,,,,,,Cast: Deal 3 damage. Deal 2 additional damage for each prepped spell in an adjacent breach.,"Even the blind can see what little is left of our world. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,145,AE-,AE-145,1
Chaos Arc,Spell,6,,,,,,,,Cast: Deal 3 damage. Deal 2 additional damage for each prepped spell in an adjacent breach.,"Even the blind can see what little is left of our world. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,146,AE-,AE-146,1
Chaos Arc,Spell,6,,,,,,,,Cast: Deal 3 damage. Deal 2 additional damage for each prepped spell in an adjacent breach.,"Even the blind can see what little is left of our world. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,147,AE-,AE-147,1
Chaos Arc,Spell,6,,,,,,,,Cast: Deal 3 damage. Deal 2 additional damage for each prepped spell in an adjacent breach.,"Even the blind can see what little is left of our world. - Phaedraxa, Breach Mage Seer",,,Aeon's End,,148,AE-,AE-148,1
Consuming Void,Spell,7,,,,,,,,Cast: Destroy up to two cards in hand. Deal 3 damage for each card destroyed in this way.,"The Far Hollow hovels still smolder from the last time a mage lost his wits and will to the void. - Ghan, Gem Scavenger",,,Aeon's End,,149,AE-,AE-149,1
Consuming Void,Spell,7,,,,,,,,Cast: Destroy up to two cards in hand. Deal 3 damage for each card destroyed in this way.,"The Far Hollow hovels still smolder from the last time a mage lost his wits and will to the void. - Ghan, Gem Scavenger",,,Aeon's End,,150,AE-,AE-150,1
Consuming Void,Spell,7,,,,,,,,Cast: Destroy up to two cards in hand. Deal 3 damage for each card destroyed in this way.,"The Far Hollow hovels still smolder from the last time a mage lost his wits and will to the void. - Ghan, Gem Scavenger",,,Aeon's End,,151,AE-,AE-151,1
Consuming Void,Spell,7,,,,,,,,Cast: Destroy up to two cards in hand. Deal 3 damage for each card destroyed in this way.,"The Far Hollow hovels still smolder from the last time a mage lost his wits and will to the void. - Ghan, Gem Scavenger",,,Aeon's End,,152,AE-,AE-152,1
Consuming Void,Spell,7,,,,,,,,Cast: Destroy up to two cards in hand. Deal 3 damage for each card destroyed in this way.,"The Far Hollow hovels still smolder from the last time a mage lost his wits and will to the void. - Ghan, Gem Scavenger",,,Aeon's End,,153,AE-,AE-153,1
Dark Fire,Spell,5,,,,,,,,Cast: Discard up to two cards in hand. Deal 3 damage for each card discarded this way.,"Xaxos always says, to come back to light, we must first visit the shadow. - Malastar, Breach Mage Mentor",,,Aeon's End,,154,AE-,AE-154,1
Dark Fire,Spell,5,,,,,,,,Cast: Discard up to two cards in hand. Deal 3 damage for each card discarded this way.,"Xaxos always says, to come back to light, we must first visit the shadow. - Malastar, Breach Mage Mentor",,,Aeon's End,,155,AE-,AE-155,1
Dark Fire,Spell,5,,,,,,,,Cast: Discard up to two cards in hand. Deal 3 damage for each card discarded this way.,"Xaxos always says, to come back to light, we must first visit the shadow. - Malastar, Breach Mage Mentor",,,Aeon's End,,156,AE-,AE-156,1
Dark Fire,Spell,5,,,,,,,,Cast: Discard up to two cards in hand. Deal 3 damage for each card discarded this way.,"Xaxos always says, to come back to light, we must first visit the shadow. - Malastar, Breach Mage Mentor",,,Aeon's End,,157,AE-,AE-157,1
Dark Fire,Spell,5,,,,,,,,Cast: Discard up to two cards in hand. Deal 3 damage for each card discarded this way.,"Xaxos always says, to come back to light, we must first visit the shadow. - Malastar, Breach Mage Mentor",,,Aeon's End,,158,AE-,AE-158,1
Essence Theft,Spell,5,,,,,,,,"Cast: Deal 3 damage. You may discard a card in hand. If you do, any player gains 1 life.","There is talk of the link between the mages and our adversaries. More and more, the difference between the two becomes harder to see. - Ohat, Dirt Merchant",,,Aeon's End,,159,AE-,AE-159,1
Essence Theft,Spell,5,,,,,,,,"Cast: Deal 3 damage. You may discard a card in hand. If you do, any player gains 1 life.","There is talk of the link between the mages and our adversaries. More and more, the difference between the two becomes harder to see. - Ohat, Dirt Merchant",,,Aeon's End,,160,AE-,AE-160,1
Essence Theft,Spell,5,,,,,,,,"Cast: Deal 3 damage. You may discard a card in hand. If you do, any player gains 1 life.","There is talk of the link between the mages and our adversaries. More and more, the difference between the two becomes harder to see. - Ohat, Dirt Merchant",,,Aeon's End,,161,AE-,AE-161,1
Essence Theft,Spell,5,,,,,,,,"Cast: Deal 3 damage. You may discard a card in hand. If you do, any player gains 1 life.","There is talk of the link between the mages and our adversaries. More and more, the difference between the two becomes harder to see. - Ohat, Dirt Merchant",,,Aeon's End,,162,AE-,AE-162,1
Essence Theft,Spell,5,,,,,,,,"Cast: Deal 3 damage. You may discard a card in hand. If you do, any player gains 1 life.","There is talk of the link between the mages and our adversaries. More and more, the difference between the two becomes harder to see. - Ohat, Dirt Merchant",,,Aeon's End,,163,AE-,AE-163,1
Feral Lightning,Spell,5,,,,,,,,"This spell may be prepped to a closed breach without focusing it.
Cast: Deal 3 damage.","All things can be tamed. - Lash, Breach Mage Scout",,,Aeon's End,,164,AE-,AE-164,1
Feral Lightning,Spell,5,,,,,,,,"This spell may be prepped to a closed breach without focusing it.
Cast: Deal 3 damage.","All things can be tamed. - Lash, Breach Mage Scout",,,Aeon's End,,165,AE-,AE-165,1
Feral Lightning,Spell,5,,,,,,,,"This spell may be prepped to a closed breach without focusing it.
Cast: Deal 3 damage.","All things can be tamed. - Lash, Breach Mage Scout",,,Aeon's End,,166,AE-,AE-166,1
Feral Lightning,Spell,5,,,,,,,,"This spell may be prepped to a closed breach without focusing it.
Cast: Deal 3 damage.","All things can be tamed. - Lash, Breach Mage Scout",,,Aeon's End,,167,AE-,AE-167,1
Feral Lightning,Spell,5,,,,,,,,"This spell may be prepped to a closed breach without focusing it.
Cast: Deal 3 damage.","All things can be tamed. - Lash, Breach Mage Scout",,,Aeon's End,,168,AE-,AE-168,1
Ignite,Spell,4,,,,,,,,Cast: Deal 2 damage. Any ally gains 1 charge.,"We are but one flickering flame against unimaginable dark. - Kadir, Breach Mage Delver",,,Aeon's End,,169,AE-,AE-169,1
Ignite,Spell,4,,,,,,,,Cast: Deal 2 damage. Any ally gains 1 charge.,"We are but one flickering flame against unimaginable dark. - Kadir, Breach Mage Delver",,,Aeon's End,,170,AE-,AE-170,1
Ignite,Spell,4,,,,,,,,Cast: Deal 2 damage. Any ally gains 1 charge.,"We are but one flickering flame against unimaginable dark. - Kadir, Breach Mage Delver",,,Aeon's End,,171,AE-,AE-171,1
Ignite,Spell,4,,,,,,,,Cast: Deal 2 damage. Any ally gains 1 charge.,"We are but one flickering flame against unimaginable dark. - Kadir, Breach Mage Delver",,,Aeon's End,,172,AE-,AE-172,1
Ignite,Spell,4,,,,,,,,Cast: Deal 2 damage. Any ally gains 1 charge.,"We are but one flickering flame against unimaginable dark. - Kadir, Breach Mage Delver",,,Aeon's End,,173,AE-,AE-173,1
Lava Tendril,Spell,4,,,,,,,,"While prepped, at the end of your casting phase, deal 1 damage.
Cast: Deal 3 damage.","My turn! - Nym, Breach Apprentice",,,Aeon's End,,174,AE-,AE-174,1
Lava Tendril,Spell,4,,,,,,,,"While prepped, at the end of your casting phase, deal 1 damage.
Cast: Deal 3 damage.","My turn! - Nym, Breach Apprentice",,,Aeon's End,,175,AE-,AE-175,1
Lava Tendril,Spell,4,,,,,,,,"While prepped, at the end of your casting phase, deal 1 damage.
Cast: Deal 3 damage.","My turn! - Nym, Breach Apprentice",,,Aeon's End,,176,AE-,AE-176,1
Lava Tendril,Spell,4,,,,,,,,"While prepped, at the end of your casting phase, deal 1 damage.
Cast: Deal 3 damage.","My turn! - Nym, Breach Apprentice",,,Aeon's End,,177,AE-,AE-177,1
Lava Tendril,Spell,4,,,,,,,,"While prepped, at the end of your casting phase, deal 1 damage.
Cast: Deal 3 damage.","My turn! - Nym, Breach Apprentice",,,Aeon's End,,178,AE-,AE-178,1
Oblivion Swell,Spell,5,,,,,,,,"While prepped, once per turn during your main phase, you may gain 1꒔.
Cast: Deal 2 damage. You may discard a gem. If you do, deal additional damage equal to its cost.",Many folk have made their fortune harvesting gems. The very breaches through which The Nameless come bestow the stones with strange properties.,,,Aeon's End,,179,AE-,AE-179,1
Oblivion Swell,Spell,5,,,,,,,,"Cast: Deal 2 damage. You may discard a gem. If you do, deal additional damage equal to its cost.",Many folk have made their fortune harvesting gems. The very breaches through which The Nameless come bestow the stones with strange properties.,,,Aeon's End,,180,AE-,AE-180,1
Oblivion Swell,Spell,5,,,,,,,,"Cast: Deal 2 damage. You may discard a gem. If you do, deal additional damage equal to its cost.",Many folk have made their fortune harvesting gems. The very breaches through which The Nameless come bestow the stones with strange properties.,,,Aeon's End,,181,AE-,AE-181,1
Oblivion Swell,Spell,5,,,,,,,,"Cast: Deal 2 damage. You may discard a gem. If you do, deal additional damage equal to its cost.",Many folk have made their fortune harvesting gems. The very breaches through which The Nameless come bestow the stones with strange properties.,,,Aeon's End,,182,AE-,AE-182,1
Oblivion Swell,Spell,5,,,,,,,,"Cast: Deal 2 damage. You may discard a gem. If you do, deal additional damage equal to its cost.",Many folk have made their fortune harvesting gems. The very breaches through which The Nameless come bestow the stones with strange properties.,,,Aeon's End,,183,AE-,AE-183,1
Phoenix Flame,Spell,3,,,,,,,,Cast: Deal 2 damage. You may lose 1 charge to deal 2 additional damage.,"In The World That Was, there were great birds, born of fire and ash. They were thought to be immortal, and yet none now remain. - Malastar, Breach Mage Mentor",,,Aeon's End,,184,AE-,AE-184,1
Phoenix Flame,Spell,3,,,,,,,,Cast: Deal 2 damage. You may lose 1 charge to deal 2 additional damage.,"In The World That Was, there were great birds, born of fire and ash. They were thought to be immortal, and yet none now remain. - Malastar, Breach Mage Mentor",,,Aeon's End,,185,AE-,AE-185,1
